2021-09-10T08:28:02.422862+01:00,0
2021-09-10T08:29:01.832187+01:00,0
2021-09-10T08:30:02.112222+01:00,0
2021-09-10T08:31:02.187338+01:00,46
2021-09-10T08:32:01.670133+01:00,18
2021-09-10T08:33:02.193228+01:00,6
2021-09-10T08:34:01.755545+01:00,7
2021-09-10T08:35:01.812083+01:00,16
2021-09-10T08:36:01.715776+01:00,19
2021-09-10T08:37:02.069712+01:00,25
2021-09-10T08:38:02.050464+01:00,28
2021-09-10T08:39:01.934169+01:00,32
2021-09-10T08:40:02.369165+01:00,44
2021-09-10T08:41:02.098798+01:00,68
2021-09-10T08:42:01.786329+01:00,84
2021-09-10T08:43:02.271767+01:00,70
2021-09-10T08:44:01.882419+01:00,70
2021-09-10T08:45:02.537661+01:00,62
2021-09-10T08:46:01.917182+01:00,60
2021-09-10T08:47:02.602148+01:00,62
2021-09-10T08:48:02.650510+01:00,69
2021-09-10T08:49:02.437843+01:00,66
2021-09-10T08:50:02.277353+01:00,50
2021-09-10T08:51:02.219931+01:00,42
2021-09-10T08:52:01.750238+01:00,66
2021-09-10T08:53:02.500731+01:00,48
2021-09-10T08:54:02.133182+01:00,50
2021-09-10T08:55:01.881158+01:00,34
2021-09-10T08:56:01.962322+01:00,23
2021-09-10T08:57:02.468766+01:00,22
2021-09-10T08:58:02.608089+01:00,17
2021-09-10T08:59:02.148546+01:00,14
2021-09-10T09:00:01.844388+01:00,10
2021-09-10T09:01:02.035281+01:00,12
2021-09-10T09:02:02.625255+01:00,86
2021-09-10T09:03:02.284689+01:00,117
2021-09-10T09:04:02.028629+01:00,112
2021-09-10T09:05:01.691395+01:00,102
2021-09-10T09:06:02.436083+01:00,108
2021-09-10T09:07:02.014533+01:00,98
2021-09-10T09:08:01.673832+01:00,104
2021-09-10T09:09:02.447894+01:00,120
2021-09-10T09:10:02.117205+01:00,130
2021-09-10T09:11:01.944031+01:00,142
2021-09-10T09:12:01.674318+01:00,148
2021-09-10T09:13:01.829753+01:00,148
2021-09-10T09:14:02.131704+01:00,158
2021-09-10T09:15:01.785710+01:00,160
2021-09-10T09:16:02.166961+01:00,148
2021-09-10T09:17:01.722498+01:00,146
2021-09-10T09:18:02.215864+01:00,162
2021-09-10T09:19:01.844608+01:00,208
2021-09-10T09:20:01.837978+01:00,174
2021-09-10T09:21:01.980484+01:00,170
2021-09-10T09:22:02.542290+01:00,162
2021-09-10T09:23:02.110003+01:00,162
2021-09-10T09:24:01.987708+01:00,160
2021-09-10T09:25:02.733730+01:00,140
2021-09-10T09:26:02.636927+01:00,136
2021-09-10T09:27:02.205494+01:00,136
2021-09-10T09:28:02.112122+01:00,120
2021-09-10T09:29:01.926988+01:00,124
2021-09-10T09:30:02.686900+01:00,134
2021-09-10T09:31:01.887206+01:00,180
2021-09-10T09:32:02.504014+01:00,216
2021-09-10T09:33:02.484218+01:00,278
2021-09-10T09:34:02.450900+01:00,332
2021-09-10T09:35:02.256535+01:00,326
2021-09-10T09:36:02.377962+01:00,356
2021-09-10T09:37:02.039235+01:00,314
2021-09-10T09:38:02.552922+01:00,260
2021-09-10T09:39:02.112143+01:00,218
2021-09-10T09:40:01.749341+01:00,204
2021-09-10T09:41:01.995344+01:00,170
2021-09-10T09:42:01.710455+01:00,132
2021-09-10T09:43:02.386345+01:00,108
2021-09-10T09:44:02.223744+01:00,96
2021-09-10T09:45:02.369870+01:00,132
2021-09-10T09:46:02.492930+01:00,190
2021-09-10T09:47:02.408858+01:00,252
2021-09-10T09:48:01.907634+01:00,293
2021-09-10T09:49:02.391031+01:00,324
2021-09-10T09:50:01.870843+01:00,346
2021-09-10T09:51:02.487342+01:00,379
2021-09-10T09:52:02.129289+01:00,404
2021-09-10T09:53:01.967317+01:00,434
2021-09-10T09:54:01.809573+01:00,445
2021-09-10T09:55:01.751989+01:00,468
2021-09-10T09:56:01.728283+01:00,486
2021-09-10T09:57:02.553442+01:00,498
2021-09-10T09:58:02.361637+01:00,522
2021-09-10T09:59:02.286420+01:00,552
2021-09-10T10:00:02.138543+01:00,574
2021-09-10T10:01:02.301443+01:00,620
2021-09-10T10:02:02.651592+01:00,633
2021-09-10T10:03:02.213023+01:00,574
2021-09-10T10:04:02.107227+01:00,630
2021-09-10T10:05:01.784786+01:00,720
2021-09-10T10:06:01.998666+01:00,770
2021-09-10T10:07:01.761955+01:00,770
2021-09-10T10:08:02.622800+01:00,752
2021-09-10T10:09:02.541167+01:00,718
2021-09-10T10:10:02.365935+01:00,689
2021-09-10T10:11:02.502883+01:00,644
2021-09-10T10:12:02.627521+01:00,602
2021-09-10T10:13:02.613433+01:00,582
2021-09-10T10:14:02.385630+01:00,574
2021-09-10T10:15:02.436976+01:00,566
2021-09-10T10:16:02.299726+01:00,554
2021-09-10T10:17:01.982187+01:00,572
2021-09-10T10:18:02.146006+01:00,606
2021-09-10T10:19:02.132377+01:00,654
2021-09-10T10:20:02.089587+01:00,686
2021-09-10T10:21:01.931794+01:00,696
2021-09-10T10:22:01.970744+01:00,686
2021-09-10T10:23:01.913836+01:00,702
2021-09-10T10:24:01.971144+01:00,698
2021-09-10T10:25:02.027399+01:00,864
2021-09-10T10:26:01.981466+01:00,952
2021-09-10T10:27:02.049776+01:00,1010
2021-09-10T10:28:02.040425+01:00,914
2021-09-10T10:29:02.095110+01:00,852
2021-09-10T10:30:02.161080+01:00,839
2021-09-10T10:31:01.728358+01:00,889
2021-09-10T10:32:01.760097+01:00,918
2021-09-10T10:33:01.795292+01:00,970
2021-09-10T10:34:01.869294+01:00,1224
2021-09-10T10:35:01.925137+01:00,1304
2021-09-10T10:36:01.808170+01:00,1410
2021-09-10T10:37:02.123858+01:00,1310
2021-09-10T10:38:02.415376+01:00,1884
2021-09-10T10:39:02.284624+01:00,1576
2021-09-10T10:40:02.391234+01:00,2266
2021-09-10T10:41:01.794772+01:00,1326
2021-09-10T10:42:02.569968+01:00,2426
2021-09-10T10:43:01.802646+01:00,2216
2021-09-10T10:44:02.157483+01:00,2276
2021-09-10T10:45:02.275462+01:00,2914
2021-09-10T10:46:01.897653+01:00,958
2021-09-10T10:47:01.959872+01:00,1066
2021-09-10T10:48:02.290477+01:00,1548
2021-09-10T10:49:01.682859+01:00,1880
2021-09-10T10:50:01.903266+01:00,1296
2021-09-10T10:51:01.659642+01:00,4014
2021-09-10T10:52:01.968357+01:00,1100
2021-09-10T10:53:02.001895+01:00,948
2021-09-10T10:54:02.010203+01:00,976
2021-09-10T10:55:02.544486+01:00,1180
2021-09-10T10:56:02.451026+01:00,940
2021-09-10T10:57:02.617622+01:00,1246
2021-09-10T10:58:02.272279+01:00,1590
2021-09-10T10:59:01.930974+01:00,1366
2021-09-10T11:00:02.281458+01:00,1400
2021-09-10T11:01:02.190503+01:00,3706
2021-09-10T11:02:02.563890+01:00,1252
2021-09-10T11:03:01.949014+01:00,1384
2021-09-10T11:04:02.168157+01:00,1346
2021-09-10T11:05:02.541293+01:00,1336
2021-09-10T11:06:01.709975+01:00,1300
2021-09-10T11:07:01.935833+01:00,1370
2021-09-10T11:08:02.593693+01:00,1912
2021-09-10T11:09:02.627172+01:00,1309
2021-09-10T11:10:01.713054+01:00,1666
2021-09-10T11:11:01.811356+01:00,2100
2021-09-10T11:12:02.055863+01:00,2262
2021-09-10T11:13:01.647157+01:00,2672
2021-09-10T11:14:01.965037+01:00,2262
2021-09-10T11:15:02.362735+01:00,1345
2021-09-10T11:16:02.129827+01:00,1464
2021-09-10T11:17:02.519379+01:00,2402
2021-09-10T11:18:01.989790+01:00,2390
2021-09-10T11:19:02.282768+01:00,1734
2021-09-10T11:20:01.860156+01:00,3138
2021-09-10T11:21:02.091743+01:00,2752
2021-09-10T11:22:02.343449+01:00,3739
2021-09-10T11:23:02.038595+01:00,4111
2021-09-10T11:24:02.087437+01:00,1166
2021-09-10T11:25:02.536031+01:00,1106
2021-09-10T11:26:02.594790+01:00,4172
2021-09-10T11:27:02.275302+01:00,4366
2021-09-10T11:28:02.012205+01:00,1695
2021-09-10T11:29:02.641435+01:00,4534
2021-09-10T11:30:02.287328+01:00,3502
2021-09-10T11:31:02.350401+01:00,2234
2021-09-10T11:32:01.978955+01:00,2670
2021-09-10T11:33:02.585267+01:00,1732
2021-09-10T11:34:02.248565+01:00,1222
2021-09-10T11:35:01.984993+01:00,1134
2021-09-10T11:36:01.853452+01:00,1260
2021-09-10T11:37:01.666819+01:00,1048
2021-09-10T11:38:02.014389+01:00,860
2021-09-10T11:39:01.908759+01:00,692
2021-09-10T11:40:02.420242+01:00,580
2021-09-10T11:41:02.492837+01:00,574
2021-09-10T11:42:02.061122+01:00,670
2021-09-10T11:43:02.601882+01:00,772
2021-09-10T11:44:02.428681+01:00,756
2021-09-10T11:45:02.410859+01:00,730
2021-09-10T11:46:02.299966+01:00,838
2021-09-10T11:47:02.082608+01:00,1232
2021-09-10T11:48:01.962119+01:00,2000
2021-09-10T11:49:02.518500+01:00,1890
2021-09-10T11:50:01.980709+01:00,1727
2021-09-10T11:51:02.097582+01:00,1640
2021-09-10T11:52:01.866103+01:00,2530
2021-09-10T11:53:02.537130+01:00,1462
2021-09-10T11:54:01.691917+01:00,1368
2021-09-10T11:55:02.142006+01:00,1322
2021-09-10T11:56:02.139996+01:00,1336
2021-09-10T11:57:01.806290+01:00,1318
2021-09-10T11:58:02.679330+01:00,1276
2021-09-10T11:59:01.769227+01:00,1227
2021-09-10T12:00:02.493301+01:00,1210
2021-09-10T12:01:02.211389+01:00,1216
2021-09-10T12:02:01.812303+01:00,1268
2021-09-10T12:03:02.632971+01:00,1314
2021-09-10T12:04:01.915764+01:00,1372
2021-09-10T12:05:02.121251+01:00,1556
2021-09-10T12:06:02.135191+01:00,1558
2021-09-10T12:07:01.913850+01:00,1480
2021-09-10T12:08:01.762587+01:00,1577
2021-09-10T12:09:01.991657+01:00,1712
2021-09-10T12:10:01.909364+01:00,2302
2021-09-10T12:11:02.029555+01:00,2886
2021-09-10T12:12:02.062432+01:00,4508
2021-09-10T12:13:02.033292+01:00,2290
2021-09-10T12:14:02.071796+01:00,2166
2021-09-10T12:15:01.997308+01:00,4282
2021-09-10T12:16:02.485432+01:00,4052
2021-09-10T12:17:02.636814+01:00,4158
2021-09-10T12:18:02.636494+01:00,3636
2021-09-10T12:19:02.110212+01:00,2588
2021-09-10T12:20:02.112081+01:00,2908
2021-09-10T12:21:02.291662+01:00,1894
2021-09-10T12:22:02.212050+01:00,1974
2021-09-10T12:23:02.605436+01:00,2090
2021-09-10T12:24:02.381147+01:00,2380
2021-09-10T12:25:02.691456+01:00,2096
2021-09-10T12:26:02.476676+01:00,2192
2021-09-10T12:27:01.662169+01:00,1854
2021-09-10T12:28:02.052460+01:00,1790
2021-09-10T12:29:02.220235+01:00,1696
2021-09-10T12:30:01.904766+01:00,1610
2021-09-10T12:31:02.552536+01:00,1584
2021-09-10T12:32:01.913937+01:00,1532
2021-09-10T12:33:02.184132+01:00,1486
2021-09-10T12:34:02.401231+01:00,1426
2021-09-10T12:35:02.163106+01:00,1360
2021-09-10T12:36:01.754220+01:00,1280
2021-09-10T12:37:02.086249+01:00,1184
2021-09-10T12:38:02.176651+01:00,1060
2021-09-10T12:39:02.431888+01:00,1008
2021-09-10T12:40:02.071235+01:00,896
2021-09-10T12:41:01.889286+01:00,811
2021-09-10T12:42:01.675405+01:00,760
2021-09-10T12:43:02.176595+01:00,742
2021-09-10T12:44:01.759674+01:00,736
2021-09-10T12:45:01.777560+01:00,728
2021-09-10T12:46:02.033363+01:00,726
2021-09-10T12:47:01.675293+01:00,744
2021-09-10T12:48:01.919499+01:00,784
2021-09-10T12:49:01.663867+01:00,820
2021-09-10T12:50:02.438251+01:00,866
2021-09-10T12:51:02.111242+01:00,920
2021-09-10T12:52:02.266756+01:00,958
2021-09-10T12:53:02.458176+01:00,956
2021-09-10T12:54:01.830404+01:00,924
2021-09-10T12:55:02.040577+01:00,892
2021-09-10T12:56:02.140358+01:00,880
2021-09-10T12:57:02.564298+01:00,892
2021-09-10T12:58:02.101971+01:00,930
2021-09-10T12:59:02.481193+01:00,978
2021-09-10T13:00:02.271087+01:00,1014
2021-09-10T13:01:02.503282+01:00,1032
2021-09-10T13:02:02.262601+01:00,1012
2021-09-10T13:03:01.709204+01:00,976
2021-09-10T13:04:02.491654+01:00,953
2021-09-10T13:05:02.092336+01:00,980
2021-09-10T13:06:01.706396+01:00,1091
2021-09-10T13:07:02.102883+01:00,1318
2021-09-10T13:08:02.575241+01:00,1426
2021-09-10T13:09:02.267429+01:00,1470
2021-09-10T13:10:01.860700+01:00,1580
2021-09-10T13:11:01.722719+01:00,1697
2021-09-10T13:12:01.642030+01:00,1612
2021-09-10T13:13:02.188306+01:00,1450
2021-09-10T13:14:02.674732+01:00,1470
2021-09-10T13:15:02.485797+01:00,1314
2021-09-10T13:16:02.239132+01:00,1284
2021-09-10T13:17:02.624197+01:00,1256
2021-09-10T13:18:02.426033+01:00,1218
2021-09-10T13:19:02.057026+01:00,1169
2021-09-10T13:20:01.699936+01:00,1112
2021-09-10T13:21:01.964660+01:00,1030
2021-09-10T13:22:01.747695+01:00,944
2021-09-10T13:23:02.124977+01:00,872
2021-09-10T13:24:01.708596+01:00,863
2021-09-10T13:25:02.713452+01:00,908
2021-09-10T13:26:02.737908+01:00,957
2021-09-10T13:27:01.879150+01:00,944
2021-09-10T13:28:02.708524+01:00,900
2021-09-10T13:29:01.798723+01:00,864
2021-09-10T13:30:02.190837+01:00,798
2021-09-10T13:31:02.266731+01:00,698
2021-09-10T13:32:02.328120+01:00,554
2021-09-10T13:33:01.841374+01:00,474
2021-09-10T13:34:01.728809+01:00,408
2021-09-10T13:35:02.198656+01:00,352
2021-09-10T13:36:02.603254+01:00,309
2021-09-10T13:37:02.415085+01:00,286
2021-09-10T13:38:02.180508+01:00,306
2021-09-10T13:39:02.527785+01:00,340
2021-09-10T13:40:02.175364+01:00,366
2021-09-10T13:41:02.842358+01:00,408
2021-09-10T13:42:02.435247+01:00,512
2021-09-10T13:43:02.475939+01:00,642
2021-09-10T13:44:02.109264+01:00,746
2021-09-10T13:45:02.678657+01:00,796
2021-09-10T13:46:02.319746+01:00,824
2021-09-10T13:47:01.953815+01:00,866
2021-09-10T13:48:02.057194+01:00,852
2021-09-10T13:49:02.645129+01:00,776
2021-09-10T13:50:02.218472+01:00,662
2021-09-10T13:51:02.232484+01:00,680
2021-09-10T13:52:01.846660+01:00,650
2021-09-10T13:53:02.254685+01:00,640
2021-09-10T13:54:02.211424+01:00,714
2021-09-10T13:55:02.160881+01:00,814
2021-09-10T13:56:02.204766+01:00,884
2021-09-10T13:57:01.762362+01:00,920
2021-09-10T13:58:02.492608+01:00,958
2021-09-10T13:59:02.128087+01:00,994
2021-09-10T14:00:02.046787+01:00,986
2021-09-10T14:01:01.837585+01:00,964
2021-09-10T14:02:01.910229+01:00,940
2021-09-10T14:03:01.742665+01:00,936
2021-09-10T14:04:02.520000+01:00,947
2021-09-10T14:05:02.522569+01:00,988
2021-09-10T14:06:01.864236+01:00,1064
2021-09-10T14:07:02.739095+01:00,1136
2021-09-10T14:08:02.595949+01:00,1154
2021-09-10T14:09:02.376327+01:00,1156
2021-09-10T14:10:01.820123+01:00,1138
2021-09-10T14:11:02.268078+01:00,1118
2021-09-10T14:12:02.327958+01:00,1143
2021-09-10T14:13:02.066663+01:00,1270
2021-09-10T14:14:02.281344+01:00,1270
2021-09-10T14:15:02.625847+01:00,1336
2021-09-10T14:16:02.457188+01:00,1350
2021-09-10T14:17:02.336159+01:00,1338
2021-09-10T14:18:02.657654+01:00,1347
2021-09-10T14:19:02.094850+01:00,1400
2021-09-10T14:20:02.363920+01:00,1446
2021-09-10T14:21:01.875371+01:00,1398
2021-09-10T14:22:02.112553+01:00,1574
2021-09-10T14:23:01.919725+01:00,1572
2021-09-10T14:24:02.077407+01:00,1544
2021-09-10T14:25:02.354229+01:00,1700
2021-09-10T14:26:02.093549+01:00,2216
2021-09-10T14:27:01.793457+01:00,1702
2021-09-10T14:28:02.510584+01:00,1610
2021-09-10T14:29:01.836050+01:00,1975
2021-09-10T14:30:02.198525+01:00,1688
2021-09-10T14:31:02.517130+01:00,1906
2021-09-10T14:32:01.930056+01:00,1522
2021-09-10T14:33:02.215373+01:00,1424
2021-09-10T14:34:02.371998+01:00,1368
2021-09-10T14:35:01.889449+01:00,1368
2021-09-10T14:36:02.574433+01:00,1458
2021-09-10T14:37:01.988813+01:00,1578
2021-09-10T14:38:02.317776+01:00,1646
2021-09-10T14:39:02.649097+01:00,2276
2021-09-10T14:40:02.516315+01:00,1746
2021-09-10T14:41:01.817573+01:00,1678
2021-09-10T14:42:02.460967+01:00,1570
2021-09-10T14:43:01.812500+01:00,1696
2021-09-10T14:44:02.219233+01:00,3086
2021-09-10T14:45:01.878406+01:00,1958
2021-09-10T14:46:01.929748+01:00,1426
2021-09-10T14:47:01.832920+01:00,1260
2021-09-10T14:48:02.198109+01:00,1226
2021-09-10T14:49:02.114423+01:00,1162
2021-09-10T14:50:02.004729+01:00,1088
2021-09-10T14:51:02.702807+01:00,1010
2021-09-10T14:52:02.637985+01:00,956
2021-09-10T14:53:02.730764+01:00,1000
2021-09-10T14:54:02.760431+01:00,1120
2021-09-10T14:55:02.603272+01:00,1156
2021-09-10T14:56:01.906412+01:00,1060
2021-09-10T14:57:02.561818+01:00,982
2021-09-10T14:58:01.989086+01:00,944
2021-09-10T14:59:02.037511+01:00,920
2021-09-10T15:00:02.064713+01:00,906
2021-09-10T15:01:02.046625+01:00,906
2021-09-10T15:02:01.935836+01:00,924
2021-09-10T15:03:02.757566+01:00,1042
2021-09-10T15:04:02.371180+01:00,1168
2021-09-10T15:05:02.437615+01:00,1236
2021-09-10T15:06:02.074289+01:00,1214
2021-09-10T15:07:01.930170+01:00,1114
2021-09-10T15:08:02.643931+01:00,1032
2021-09-10T15:09:02.369177+01:00,970
2021-09-10T15:10:02.459934+01:00,1012
2021-09-10T15:11:02.677533+01:00,1134
2021-09-10T15:12:02.561759+01:00,1246
2021-09-10T15:13:02.435582+01:00,1242
2021-09-10T15:14:02.578731+01:00,1184
2021-09-10T15:15:02.455533+01:00,1152
2021-09-10T15:16:02.197430+01:00,1258
2021-09-10T15:17:01.763313+01:00,1358
2021-09-10T15:18:02.613869+01:00,1312
2021-09-10T15:19:02.219512+01:00,1108
2021-09-10T15:20:01.822179+01:00,1032
2021-09-10T15:21:02.606953+01:00,1014
2021-09-10T15:22:02.059511+01:00,1198
2021-09-10T15:23:02.571324+01:00,1366
2021-09-10T15:24:02.379907+01:00,1316
2021-09-10T15:25:01.772265+01:00,1182
2021-09-10T15:26:02.603732+01:00,1118
2021-09-10T15:27:02.120675+01:00,1124
2021-09-10T15:28:02.613357+01:00,1190
2021-09-10T15:29:02.087334+01:00,1150
2021-09-10T15:30:02.075950+01:00,1068
2021-09-10T15:31:01.947325+01:00,1000
2021-09-10T15:32:01.847268+01:00,976
2021-09-10T15:33:02.661948+01:00,908
2021-09-10T15:34:02.659729+01:00,990
2021-09-10T15:35:02.425576+01:00,1060
2021-09-10T15:36:02.424317+01:00,1058
2021-09-10T15:37:01.882928+01:00,1082
2021-09-10T15:38:01.798374+01:00,1132
2021-09-10T15:39:02.813472+01:00,1168
2021-09-10T15:40:02.039381+01:00,1185
2021-09-10T15:41:02.126701+01:00,1162
2021-09-10T15:42:01.771463+01:00,1140
2021-09-10T15:43:02.611361+01:00,1136
2021-09-10T15:44:02.363999+01:00,1153
2021-09-10T15:45:02.069853+01:00,1170
2021-09-10T15:46:02.147877+01:00,1114
2021-09-10T15:47:01.724422+01:00,1076
2021-09-10T15:48:02.329716+01:00,1044
2021-09-10T15:49:02.405497+01:00,1021
2021-09-10T15:50:02.567560+01:00,1004
2021-09-10T15:51:02.106065+01:00,1006
2021-09-10T15:52:01.689809+01:00,1014
2021-09-10T15:53:02.484725+01:00,1029
2021-09-10T15:54:02.371557+01:00,1024
2021-09-10T15:55:02.417404+01:00,1017
2021-09-10T15:56:01.986770+01:00,1006
2021-09-10T15:57:02.226218+01:00,970
2021-09-10T15:58:02.017601+01:00,920
2021-09-10T15:59:02.025889+01:00,836
2021-09-10T16:00:01.716883+01:00,765
2021-09-10T16:01:02.279116+01:00,712
2021-09-10T16:02:02.024243+01:00,670
2021-09-10T16:03:01.660998+01:00,630
2021-09-10T16:04:02.103424+01:00,602
2021-09-10T16:05:01.782507+01:00,616
2021-09-10T16:06:01.873164+01:00,612
2021-09-10T16:07:02.195622+01:00,596
2021-09-10T16:08:01.650289+01:00,529
2021-09-10T16:09:02.153247+01:00,460
2021-09-10T16:10:02.671131+01:00,420
2021-09-10T16:11:02.241033+01:00,392
2021-09-10T16:12:02.426964+01:00,348
2021-09-10T16:13:01.677906+01:00,332
2021-09-10T16:14:01.758948+01:00,322
2021-09-10T16:15:01.769157+01:00,310
2021-09-10T16:16:01.907198+01:00,330
2021-09-10T16:17:01.740114+01:00,328
2021-09-10T16:18:01.874311+01:00,312
2021-09-10T16:19:01.864358+01:00,324
2021-09-10T16:20:01.714825+01:00,324
2021-09-10T16:21:01.647187+01:00,296
2021-09-10T16:22:01.734059+01:00,268
2021-09-10T16:23:01.982653+01:00,254
2021-09-10T16:24:02.185594+01:00,240
2021-09-10T16:25:02.617415+01:00,230
2021-09-10T16:26:01.921057+01:00,204
2021-09-10T16:27:01.760788+01:00,176
2021-09-10T16:28:01.986844+01:00,194
2021-09-10T16:29:02.371490+01:00,254
2021-09-10T16:30:02.529150+01:00,254
2021-09-10T16:31:02.072818+01:00,253
2021-09-10T16:32:02.122881+01:00,254
2021-09-10T16:33:02.054059+01:00,232
2021-09-10T16:34:01.842783+01:00,206
2021-09-10T16:35:02.027440+01:00,190
2021-09-10T16:36:02.161272+01:00,194
2021-09-10T16:37:02.074841+01:00,184
2021-09-10T16:38:02.615677+01:00,166
2021-09-10T16:39:02.522562+01:00,144
2021-09-10T16:40:01.793846+01:00,128
2021-09-10T16:41:02.282581+01:00,122
2021-09-10T16:42:02.363191+01:00,126
2021-09-10T16:43:01.880873+01:00,146
2021-09-10T16:44:02.234099+01:00,198
2021-09-10T16:45:01.902616+01:00,240
2021-09-10T16:46:02.359627+01:00,292
2021-09-10T16:47:02.294115+01:00,370
2021-09-10T16:48:02.679964+01:00,528
2021-09-10T16:49:02.185020+01:00,724
2021-09-10T16:50:02.623427+01:00,920
2021-09-10T16:51:02.617719+01:00,1093
2021-09-10T16:52:02.107344+01:00,1146
2021-09-10T16:53:02.016190+01:00,1034
2021-09-10T16:54:02.477861+01:00,858
2021-09-10T16:55:02.178955+01:00,698
2021-09-10T16:56:02.034549+01:00,504
